long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
0,14.02,5.33,1,1,0,1,Male
1,13.57,6.02,0,1,0,1,Female
1,13.27,5.01,0,1,0,1,Female
0,13.23,5.56,0,1,1,0,Female
1,13.31,6.31,0,0,1,0,Female
1,11.07,5.04,0,0,1,1,Female
0,15.14,7.09,1,1,1,0,Male
0,13.09,5.28,1,0,1,1,Male
1,16.94,5.42,0,1,0,0,Female
1,11.8,6.5,0,0,0,1,Female
0,13.32,6.69,1,1,1,1,Male
1,12.43,6.46,0,0,0,1,Female
0,14.26,7.18,1,0,0,1,Male
1,11.65,5.93,0,1,1,0,Female
1,13.62,5.41,0,0,0,1,Female
0,11.59,5.42,1,0,0,0,Female
1,12.68,5.9,0,0,0,0,Female
0,12.97,5.91,1,0,0,1,Female
1,14.07,6.0,0,1,0,0,Female
1,11.92,5.89,1,1,0,0,Female
0,14.11,6.48,1,0,1,1,Male
0,14.67,6.14,1,0,1,0,Male
0,15.52,6.59,1,1,0,0,Male
1,13.96,4.72,0,0,1,0,Female
1,11.72,5.85,0,0,0,1,Female
1,13.81,5.64,0,0,0,1,Female
0,12.43,6.12,1,0,1,0,Female
1,14.1,5.91,1,0,0,0,Female
1,13.33,5.37,0,0,0,0,Female
0,12.79,5.35,0,1,0,0,Female
1,13.79,6.8,1,1,1,1,Male
1,13.82,5.99,0,0,1,1,Female
1,13.76,7.31,1,0,0,1,Male
0,11.69,6.6,0,1,1,0,Male
1,11.87,5.26,0,0,1,0,Female
1,13.69,5.8,0,1,0,0,Female
1,13.49,5.75,1,1,1,1,Male
1,12.85,5.89,1,1,0,0,Male
1,11.94,5.59,1,0,0,0,Female
1,12.58,5.78,0,0,0,0,Female
0,15.97,5.8,1,1,1,1,Male
0,11.06,5.64,0,1,0,0,Female
0,11.86,5.09,1,0,1,1,Female
1,13.64,5.17,0,0,0,1,Female
1,13.34,6.84,1,0,1,1,Male
0,13.42,5.99,1,0,1,1,Male
1,13.54,5.61,0,0,1,1,Male
1,12.95,5.67,0,1,0,1,Female
1,13.34,4.85,0,1,0,1,Female
0,13.9,6.8,1,1,0,0,Male
1,13.92,6.07,1,0,1,0,Male
1,14.46,6.17,0,0,0,1,Male
0,12.77,5.43,0,1,1,0,Female
0,15.18,6.34,1,0,0,1,Male
0,12.72,6.1,1,0,1,0,Male
1,13.05,5.25,0,0,1,0,Female
1,12.72,5.89,0,1,0,1,Female
1,12.73,5.78,1,0,0,1,Female
0,13.77,6.66,0,0,1,0,Male
1,13.55,5.67,1,0,0,0,Female
0,12.36,5.87,0,1,0,1,Female
1,12.51,6.95,1,0,0,1,Male
1,12.39,5.15,1,0,1,0,Female
0,13.87,5.63,0,0,0,1,Male
0,13.57,5.47,1,1,1,1,Male
1,13.3,6.05,0,0,0,1,Female
1,13.94,5.77,0,0,0,1,Female
1,13.87,5.21,1,1,0,0,Female
1,10.62,6.27,0,1,0,0,Female
0,12.75,5.99,1,1,0,0,Female
1,11.9,6.71,1,1,1,0,Female
0,14.09,5.95,0,1,0,0,Male
0,13.6,5.77,1,1,1,0,Male
1,13.59,5.97,0,0,0,0,Female
1,12.56,6.92,1,0,1,1,Male
1,11.1,6.38,1,0,0,1,Female
0,16.02,5.98,1,0,0,0,Male
1,14.9,6.91,0,0,1,0,Male
1,14.32,6.55,1,1,0,1,Male
1,11.59,5.23,0,1,0,1,Female
0,15.68,5.98,1,1,0,1,Male
1,13.06,6.05,1,0,0,0,Female
0,13.41,6.03,1,1,1,1,Male
0,12.0,5.87,0,0,0,1,Male
0,11.9,5.76,1,1,1,0,Male
0,15.32,6.69,0,0,1,0,Male
0,13.95,6.27,1,1,0,0,Male
0,12.3,4.71,0,1,1,1,Female
1,13.01,5.76,0,1,0,0,Female
0,13.25,6.52,1,1,1,0,Male
0,13.7,6.17,0,0,1,0,Male
0,14.21,6.06,1,1,1,0,Male
1,13.6,5.89,1,0,0,0,Male
1,13.88,5.46,1,0,0,1,Female
1,13.22,5.74,1,1,1,1,Male
1,14.29,6.17,0,0,1,0,Female
0,14.24,5.5,1,0,0,1,Male
1,13.24,5.79,1,0,1,0,Female
0,13.1,6.82,1,0,1,1,Male
1,11.05,6.41,1,0,1,0,Male
0,12.12,4.69,0,1,1,0,Female
1,13.13,7.44,0,0,1,1,Male
0,14.35,5.48,1,1,0,0,Male
0,17.29,6.79,1,1,1,0,Male
1,12.96,5.2,0,1,0,1,Female
0,16.74,6.69,1,1,0,1,Male
0,14.57,6.35,0,0,1,1,Male
1,12.45,5.38,1,0,0,1,Female
1,12.26,4.93,0,0,0,1,Female
1,12.32,5.84,1,1,0,0,Female
0,15.83,5.2,1,1,1,1,Male
0,13.42,7.27,1,1,1,1,Male
1,14.25,6.46,0,1,1,1,Male
1,13.26,6.64,0,1,1,0,Female
0,14.82,5.72,0,1,1,0,Male
0,15.55,6.65,0,1,1,0,Male
0,12.03,5.48,1,1,0,1,Female
0,12.81,5.43,0,0,1,1,Female
1,11.6,6.67,1,0,1,0,Female
1,12.65,5.43,0,0,1,1,Female
1,11.32,5.51,0,0,0,0,Female
0,14.18,6.04,0,1,1,0,Male
1,13.77,5.99,1,0,0,1,Female
0,15.0,5.88,0,1,0,1,Male
0,14.74,6.58,0,1,1,1,Male
1,12.12,5.43,0,0,0,1,Female
0,12.2,5.18,0,0,0,1,Female
0,14.53,6.1,1,0,0,0,Female
0,14.74,5.95,1,1,1,1,Male
1,13.12,5.4,1,1,0,0,Female
0,12.48,5.52,0,1,0,1,Female
0,14.37,5.54,0,1,0,0,Female
1,12.31,4.93,0,1,0,0,Female
0,13.23,5.36,0,0,0,1,Female
1,14.33,6.85,1,0,0,0,Male
0,13.68,7.2,1,1,1,1,Male
0,14.23,6.18,1,0,0,1,Male
1,13.52,5.05,0,1,0,0,Female
0,12.96,5.63,0,0,0,0,Female
1,12.01,5.42,0,0,0,0,Female
0,13.93,6.2,1,1,1,1,Male
0,13.29,6.1,1,0,0,1,Female
0,11.58,6.12,0,1,0,1,Female
0,13.13,5.22,0,0,0,1,Female
0,15.11,6.04,1,1,0,0,Male
1,13.99,5.72,0,0,0,1,Female
0,12.67,6.45,1,1,1,1,Male
1,14.32,5.0,0,0,0,1,Female
0,12.83,6.56,1,1,1,0,Male
0,14.6,6.86,1,0,0,1,Male
0,12.59,6.5,1,0,0,1,Male
1,12.67,5.03,0,1,0,0,Female
1,12.95,6.03,0,1,0,1,Female
0,14.42,6.63,0,1,1,1,Male
0,13.61,6.41,1,1,1,1,Male
1,13.28,6.63,0,1,0,1,Female
1,12.91,5.07,1,0,1,0,Female
0,13.78,5.96,0,0,1,0,Male
1,12.54,5.98,0,0,1,0,Female
1,12.66,7.38,1,0,0,0,Female
1,12.42,5.16,1,0,1,1,Female
1,14.92,5.39,0,1,1,0,Female
1,13.5,5.97,1,1,0,1,Male
0,13.56,5.6,0,1,0,1,Female
0,14.33,5.47,0,1,0,1,Female
1,13.19,6.64,0,1,1,1,Male
1,15.9,6.75,0,0,0,0,Male
0,11.49,5.25,0,1,0,1,Female
1,12.74,6.06,0,0,1,1,Female
1,12.66,5.89,0,1,1,0,Female
1,11.87,5.54,0,0,1,1,Female
0,13.66,6.46,0,1,0,1,Male
0,13.94,6.92,1,1,1,1,Male
0,14.92,6.13,1,0,0,1,Male
1,11.83,5.52,0,1,0,0,Female
1,12.25,5.32,1,1,0,0,Female
1,14.16,5.06,0,1,1,0,Female
1,12.12,5.9,0,0,1,0,Female
0,13.09,5.96,1,1,0,0,Male
0,13.11,6.97,1,1,1,1,Male
1,13.51,5.1,0,0,0,0,Female
0,12.17,5.83,0,1,1,0,Male
1,13.09,5.6,0,1,1,0,Female
1,13.17,5.58,0,0,0,1,Female
1,13.23,5.94,1,1,1,1,Male
1,13.08,4.96,0,1,0,0,Female
1,13.34,5.26,0,1,0,0,Female
0,15.12,5.41,1,1,1,0,Male
0,15.56,6.22,0,1,0,1,Female
1,12.36,5.99,1,1,1,0,Female
1,12.28,5.22,1,1,0,1,Male
0,13.6,6.15,1,0,0,1,Female
0,13.09,6.38,1,1,0,1,Male
0,14.06,5.72,1,0,0,1,Female
1,13.62,6.44,1,1,1,1,Male
0,14.85,6.3,1,0,1,1,Male
0,14.54,5.7,1,1,1,1,Male
1,14.27,6.17,1,0,0,0,Female
0,13.41,6.72,0,0,1,1,Male
0,15.29,6.16,1,1,1,1,Male
0,13.22,6.2,0,1,1,1,Male
1,14.12,6.66,1,0,1,1,Male
0,13.22,6.2,1,0,1,1,Male
1,13.43,6.21,0,0,0,1,Female
1,14.0,5.76,0,1,0,1,Female
0,14.72,6.04,0,0,1,0,Female
1,13.58,4.37,0,1,1,0,Female
1,12.15,5.82,0,0,0,0,Female
1,12.85,5.44,1,0,1,0,Female
0,12.92,5.0,0,1,0,0,Female
0,13.06,6.55,0,1,0,0,Male
1,13.39,6.25,0,0,0,0,Female
1,14.94,5.84,1,1,1,0,Male
0,15.51,6.27,0,0,0,1,Male
1,13.38,5.35,1,0,1,1,Female
0,16.15,6.44,1,1,1,1,Male
0,13.0,6.44,0,1,1,1,Male
1,15.08,7.59,1,1,0,1,Male
0,13.28,5.71,1,1,1,1,Male
0,13.08,5.85,0,0,0,1,Female
1,12.22,5.79,1,0,0,0,Female
0,14.05,4.92,0,0,1,0,Female
1,13.15,5.52,1,1,0,0,Female
0,12.06,4.97,1,1,1,0,Female
1,13.84,5.41,1,0,0,0,Female
1,13.18,6.16,0,0,0,0,Female
1,13.95,6.32,0,0,0,0,Female
1,11.85,5.81,0,0,0,0,Female
1,13.37,5.41,0,1,0,0,Female
0,13.05,5.54,1,0,0,0,Male
0,12.58,5.41,0,0,0,1,Female
1,16.26,6.03,0,0,1,1,Male
1,13.5,6.51,0,0,0,0,Male
1,13.57,6.19,1,1,0,0,Male
0,14.56,6.05,0,1,1,1,Male
0,12.57,5.75,0,0,0,0,Female
0,14.67,7.06,1,1,1,1,Male
0,12.57,5.8,0,0,0,1,Female
1,12.53,5.93,1,1,0,1,Female
1,14.34,5.22,0,1,1,1,Male
1,12.89,5.96,1,0,1,0,Female
1,13.41,6.63,1,0,0,1,Male
0,13.49,6.33,1,0,1,0,Male
1,13.14,5.58,1,1,0,0,Female
1,13.44,5.65,1,1,1,1,Female
0,13.33,6.63,1,0,0,1,Male
1,10.58,5.38,1,0,0,0,Female
0,11.56,5.73,0,0,0,0,Female
0,12.52,5.02,1,1,0,0,Female
0,12.51,5.81,0,1,1,0,Male
0,13.6,5.55,0,1,1,0,Male
1,14.59,5.14,0,0,0,0,Female
1,13.17,5.51,0,0,0,0,Female
1,14.36,5.28,0,0,0,1,Female
1,12.11,5.64,0,1,0,0,Female
1,13.5,5.29,0,1,0,1,Female
0,14.23,5.42,1,1,1,1,Male
1,13.82,5.34,0,0,0,1,Female
1,13.58,5.61,0,1,1,1,Male
1,13.47,5.74,1,0,1,1,Female
0,13.58,6.59,1,0,1,1,Male
1,12.35,6.12,0,0,0,0,Female
1,16.28,6.59,1,1,1,1,Male
1,11.11,4.92,0,0,0,0,Female
1,14.47,6.7,1,1,1,1,Male
0,15.14,6.09,0,1,0,1,Male
0,11.77,6.86,1,1,1,1,Male
1,13.21,6.47,1,1,1,0,Male
0,13.53,6.2,1,1,0,1,Male
0,13.76,6.41,0,1,1,1,Male
1,13.17,6.01,1,0,0,1,Female
0,11.45,7.1,1,1,1,1,Male
0,12.57,5.77,1,1,0,0,Female
1,12.91,6.57,1,0,0,0,Female
1,13.04,5.1,1,0,1,0,Female
1,11.82,6.21,1,0,1,1,Female
1,12.93,6.04,0,1,1,0,Female
1,11.32,6.16,1,0,0,1,Male
0,13.71,5.72,1,1,0,1,Male
0,14.9,5.85,1,1,0,1,Male
0,12.85,5.75,0,0,0,0,Female
0,16.14,6.97,1,1,1,0,Male
0,13.74,6.17,1,1,0,0,Male
1,14.15,6.0,1,0,1,1,Male
1,12.64,5.42,1,0,1,1,Male
1,14.29,7.06,1,1,1,1,Male
0,13.15,4.94,0,1,0,1,Female
1,14.69,6.7,1,1,1,0,Male
0,11.26,5.12,0,0,0,0,Female
0,13.67,6.08,0,0,0,1,Female
0,11.07,5.74,0,0,0,0,Female
0,12.02,5.06,0,0,0,0,Female
0,11.2,5.96,1,0,0,1,Female
0,14.44,6.59,1,1,1,1,Male
0,13.13,6.74,1,1,1,1,Male
1,11.61,6.62,1,0,1,0,Male
1,15.39,4.95,0,0,0,0,Female
1,13.85,6.28,1,0,1,0,Male
0,13.43,6.69,1,1,0,1,Male
0,11.8,6.13,0,1,0,0,Female
1,15.71,5.27,1,0,1,0,Female
1,14.06,4.75,0,1,0,0,Female
1,13.59,6.54,0,0,1,0,Female
1,12.87,6.08,0,0,1,1,Male
1,13.27,5.95,0,1,0,0,Female
1,11.52,6.03,0,0,0,0,Female
1,14.19,6.01,1,0,1,1,Male
1,13.82,6.29,1,1,1,1,Male
1,12.1,6.5,1,1,0,1,Female
1,15.17,6.91,1,1,0,1,Male
0,14.52,6.17,0,0,0,0,Female
1,12.87,4.7,0,1,1,0,Female
0,13.65,6.24,0,0,1,0,Male
0,15.94,6.73,1,0,1,0,Male
1,12.48,6.2,0,0,0,1,Female
0,11.45,5.9,0,0,0,1,Female
1,11.79,5.65,1,1,1,0,Female
0,15.06,6.39,0,1,1,1,Male
1,13.32,5.57,0,0,0,0,Female
0,13.27,5.29,0,0,0,0,Female
1,12.32,5.6,1,1,0,0,Female
1,10.77,6.8,0,0,1,0,Female
1,14.48,6.35,1,1,0,1,Female
0,14.44,6.18,1,0,1,1,Male
0,11.88,5.83,1,0,0,0,Female
1,13.27,5.75,0,1,0,0,Female
0,13.2,5.63,0,0,1,0,Female
0,12.68,5.2,1,0,1,0,Female
0,15.46,6.82,0,0,0,0,Male
1,15.22,5.74,1,1,0,0,Male
0,15.9,6.44,0,1,1,1,Male
0,12.0,6.68,0,0,0,1,Female
0,12.39,6.46,1,0,0,0,Female
0,15.49,7.13,1,0,1,1,Male
0,12.12,7.82,1,0,1,1,Male
0,12.39,5.48,1,0,0,0,Male
0,14.06,5.84,1,1,0,0,Female
1,12.68,5.96,0,0,1,0,Female
1,15.59,6.82,1,0,0,0,Male
0,13.81,6.78,1,1,0,1,Male
0,13.39,7.0,1,0,0,1,Male
1,12.33,5.9,0,0,1,0,Female
1,13.92,5.55,0,1,0,1,Female
1,12.67,6.9,0,1,0,0,Female
1,13.82,6.36,1,0,1,0,Male
0,12.04,6.18,1,0,1,1,Male
1,14.98,5.74,1,0,0,0,Female
0,15.42,6.8,0,1,1,1,Male
0,14.8,5.62,0,1,1,0,Female
1,13.68,5.7,1,0,0,1,Male
0,15.12,6.61,1,1,0,0,Male
0,12.87,6.11,1,0,1,0,Male
1,13.77,5.57,0,0,0,1,Male
1,13.9,5.77,0,0,0,0,Female
0,13.56,5.88,1,1,1,1,Male
1,13.48,5.41,1,1,0,1,Female
1,13.72,5.03,1,1,0,0,Female
0,12.53,5.22,0,1,0,1,Female
1,14.18,5.98,0,0,1,0,Male
0,12.62,5.37,0,0,0,0,Female
1,13.12,5.48,1,0,1,0,Female
1,13.17,5.54,0,0,0,1,Female
0,13.72,6.49,1,1,1,1,Male
1,12.83,6.6,1,0,1,1,Male
0,12.62,5.26,0,1,0,0,Female
0,13.17,6.18,0,1,1,1,Male
1,14.08,6.04,0,0,0,0,Female
1,13.18,6.32,0,0,0,0,Female
0,15.71,5.89,0,1,1,1,Male
0,11.54,4.53,0,1,0,0,Female
1,13.85,5.42,1,1,1,1,Male
1,14.72,6.26,0,0,1,1,Male
1,12.6,6.26,0,1,1,1,Female
0,14.03,6.6,1,1,0,1,Male
0,13.64,5.59,0,0,1,1,Male
1,13.78,4.98,1,0,0,0,Female
1,13.71,5.55,1,1,0,1,Female
1,14.8,5.35,1,0,1,0,Male
0,14.92,5.76,0,1,1,0,Male
1,13.55,5.1,0,1,0,0,Female
1,14.55,6.56,1,0,1,1,Male
1,12.86,6.39,0,0,0,0,Male
0,15.7,6.58,0,1,1,0,Male
0,15.8,5.76,1,0,1,0,Male
0,13.77,5.51,0,0,1,0,Male
0,13.63,6.34,1,0,1,1,Male
0,14.61,5.69,1,0,1,0,Male
1,11.5,5.29,1,0,0,1,Female
1,12.46,5.56,1,0,0,0,Female
1,12.2,5.66,0,0,0,0,Female
1,14.03,5.06,1,1,0,0,Female
1,13.15,5.52,0,0,1,1,Female
0,14.73,6.61,0,1,0,1,Male
1,14.35,6.41,1,1,0,1,Male
0,13.73,5.69,1,1,0,1,Male
0,14.99,5.33,1,1,0,0,Male
1,13.36,5.9,0,1,0,1,Female
1,13.54,5.69,1,1,0,1,Male
0,13.82,6.56,0,1,1,1,Male
1,11.58,5.39,0,1,0,0,Female
0,13.82,6.37,0,0,1,1,Male
0,14.69,6.0,0,1,0,1,Male
0,12.74,5.54,1,0,0,0,Female
1,15.52,5.58,1,0,1,1,Male
1,13.74,6.49,1,1,1,1,Male
0,14.49,7.03,1,0,1,0,Male
0,14.79,6.1,1,0,1,0,Male
0,16.34,6.02,1,1,1,0,Male
1,11.78,6.3,0,0,0,1,Female
1,12.49,5.7,0,1,0,0,Female
0,12.72,6.2,0,0,0,0,Female
0,15.41,5.96,0,0,0,0,Female
1,12.12,6.26,1,0,1,0,Female
1,12.88,6.51,0,0,0,0,Female
1,15.23,7.18,1,1,0,0,Male
0,13.5,5.75,0,1,0,0,Female
1,12.48,5.75,1,0,0,0,Female
0,13.3,5.84,0,0,1,0,Male
0,13.92,6.85,1,1,0,0,Male
0,12.7,6.15,0,0,1,1,Female
0,14.91,5.55,0,1,1,1,Male
1,12.46,6.51,0,0,1,0,Female
0,13.62,6.04,1,1,1,1,Male
1,12.68,7.13,1,1,0,1,Female
0,14.86,6.36,1,0,0,1,Male
0,14.38,6.57,0,1,0,1,Male
1,13.05,5.52,0,0,0,0,Female
1,11.66,5.3,0,0,0,0,Female
0,14.63,6.23,0,0,0,0,Female
1,13.87,5.15,1,0,0,1,Female
1,14.43,5.36,0,0,0,0,Female
0,15.51,6.74,1,1,0,0,Male
1,10.91,6.07,0,0,0,1,Female
1,14.54,5.0,0,0,1,1,Female
0,12.92,6.28,1,0,1,0,Male
0,14.74,5.6,1,1,0,1,Male
1,13.16,5.24,0,0,1,1,Female
0,12.42,6.28,1,0,1,0,Male
0,15.42,5.52,1,1,1,0,Male
1,13.91,6.56,0,0,0,0,Female
0,13.6,5.82,1,0,1,0,Male
0,13.62,5.57,1,0,1,1,Male
1,13.35,6.1,1,0,0,0,Female
0,12.87,5.41,0,0,1,0,Female
0,14.26,5.31,1,1,1,1,Male
0,13.81,6.52,1,1,1,1,Male
0,13.59,5.52,0,1,0,1,Female
0,12.62,6.12,1,0,1,0,Male
0,13.4,6.6,1,1,1,0,Male
0,13.15,6.58,0,1,1,1,Male
1,13.17,6.15,0,1,0,0,Female
0,14.07,5.62,1,1,1,0,Male
0,14.43,6.61,1,1,1,0,Male
1,13.46,4.89,0,0,0,0,Female
0,13.12,6.16,1,1,1,1,Male
0,15.69,6.52,0,0,1,1,Male
1,12.33,6.07,0,0,0,0,Female
0,14.42,5.84,1,0,0,0,Female
1,14.0,4.76,1,0,0,1,Female
0,13.3,5.17,0,0,0,0,Female
1,12.55,6.45,0,1,1,1,Male
0,13.67,6.55,1,1,1,1,Male
1,13.39,6.31,0,1,1,1,Female
1,13.24,6.49,1,1,0,0,Female
1,13.72,6.13,0,1,0,1,Male
1,14.43,5.87,1,1,0,1,Female
0,14.01,5.64,1,0,0,0,Male
1,11.95,6.18,0,0,0,1,Female
0,13.38,6.57,1,0,1,1,Male
1,11.5,6.05,1,1,0,0,Female
0,12.94,5.72,1,0,0,0,Female
0,14.81,6.56,1,1,0,1,Male
1,12.98,5.66,1,0,0,1,Female
1,14.82,6.08,1,1,1,1,Male
0,14.59,5.97,0,1,1,0,Male
0,14.57,6.79,1,1,1,0,Male
0,15.39,6.78,1,0,0,0,Male
1,12.88,5.76,0,1,0,1,Male
1,12.88,6.42,0,0,1,1,Female
1,15.06,6.55,0,0,0,0,Female
0,13.74,5.74,1,0,0,1,Male
1,15.0,5.5,1,1,0,1,Female
0,13.8,5.78,1,1,1,0,Male
1,13.52,5.42,0,1,1,0,Female
1,12.36,6.26,1,0,1,1,Female
1,14.12,5.69,0,0,0,0,Female
0,12.52,5.51,1,1,1,1,Female
0,14.33,7.73,1,1,1,1,Male
0,13.77,6.49,1,1,1,1,Male
0,13.94,6.5,0,0,0,1,Female
1,12.34,5.7,1,1,0,0,Female
0,13.06,6.08,1,0,1,1,Male
1,12.0,5.99,1,1,0,1,Female
0,13.85,6.48,1,1,1,1,Male
0,13.48,6.46,1,0,1,0,Male
1,13.07,5.99,1,0,1,0,Male
1,12.99,6.24,0,0,0,1,Female
1,15.46,6.05,1,1,1,1,Male
0,11.69,5.39,1,0,0,1,Female
0,14.49,6.08,1,1,1,0,Male
0,14.26,5.15,0,0,1,1,Female
1,14.0,5.33,1,1,0,0,Female
0,13.23,6.26,0,1,0,1,Female
1,13.32,5.81,0,0,0,1,Male
0,12.17,6.4,1,0,0,0,Male
0,12.67,4.83,0,0,0,0,Female
0,13.4,5.14,0,1,0,0,Female
1,12.87,5.31,1,1,1,0,Female
0,14.88,7.07,1,1,1,0,Male
1,14.56,5.57,1,0,0,1,Male
0,14.61,6.36,1,1,0,1,Male
0,13.38,6.7,0,1,1,1,Male
0,13.24,4.86,1,0,1,0,Female
1,13.9,5.53,0,1,0,0,Female
0,14.3,5.98,1,1,0,0,Male
0,13.35,5.72,1,1,1,0,Male
1,13.01,5.53,0,0,1,1,Female
0,14.48,5.87,1,1,1,1,Male
0,14.22,6.11,1,1,1,1,Male
0,13.21,5.38,1,1,1,0,Male
0,12.56,6.74,0,1,1,1,Male
1,12.73,6.88,0,0,0,1,Male
1,15.2,6.72,0,1,0,0,Male
1,14.23,6.55,0,0,0,1,Female
0,13.66,6.6,1,0,1,1,Male
0,15.45,5.46,1,1,1,0,Male
1,11.65,5.08,1,1,0,1,Female
1,13.13,5.75,0,1,0,1,Female
1,13.18,5.17,1,0,0,0,Female
0,15.62,6.57,1,0,1,1,Male
1,12.19,4.91,0,0,1,1,Female
0,14.75,5.32,1,0,1,0,Male
0,14.78,6.57,0,0,0,0,Male
0,13.42,6.35,1,1,0,0,Male
1,12.98,5.53,0,1,0,0,Female
0,12.69,6.27,1,0,0,1,Female
1,15.78,5.72,0,1,0,0,Female
0,14.05,5.76,0,1,1,1,Female
0,13.05,6.76,0,1,1,1,Female
0,15.66,5.96,1,0,0,0,Male
1,14.54,5.04,0,1,1,0,Male
1,15.45,6.68,1,0,1,0,Male
1,14.26,6.48,1,1,0,0,Male
1,13.64,5.04,1,0,0,0,Female
0,13.03,5.18,1,0,0,1,Female
0,14.1,6.72,0,1,1,1,Male
1,13.88,6.57,0,0,0,0,Female
1,15.25,5.75,0,1,0,1,Female
0,15.2,6.33,1,1,1,0,Male
0,13.46,6.64,1,1,0,1,Male
1,14.8,5.74,0,1,1,1,Female
1,12.17,6.25,1,0,1,0,Female
0,13.41,5.84,1,1,1,0,Male
0,15.45,6.97,1,1,1,1,Male
1,12.88,6.57,1,1,1,0,Male
0,11.63,5.23,1,1,0,1,Female
0,14.25,6.34,1,1,0,0,Male
0,13.95,5.87,1,1,1,0,Male
0,12.85,5.63,0,0,0,1,Female
1,12.21,5.5,1,0,1,0,Female
1,12.78,4.72,0,1,1,0,Female
1,12.98,5.38,0,0,0,0,Female
1,11.07,5.31,1,1,0,1,Female
1,14.37,6.68,1,0,1,1,Male
0,12.72,6.91,1,0,1,1,Male
1,13.66,5.76,0,0,1,0,Female
1,11.44,5.02,0,0,0,0,Female
1,14.01,5.05,0,0,0,1,Female
0,12.59,5.05,0,0,0,0,Female
0,12.46,6.61,0,1,0,1,Female
0,13.48,5.21,0,0,1,1,Male
1,13.56,6.21,1,0,1,1,Male
0,13.15,5.25,0,0,0,0,Male
0,12.26,5.8,1,1,0,1,Male
1,12.44,5.72,1,1,0,1,Female
1,14.97,6.02,1,1,1,1,Male
1,11.86,6.07,0,1,1,1,Female
0,11.74,5.93,0,0,0,1,Female
1,13.25,5.14,0,0,1,1,Female
1,13.74,6.62,1,1,1,1,Male
1,13.17,6.13,0,1,0,0,Female
0,13.57,5.05,1,1,0,1,Male
1,16.0,6.31,1,1,1,1,Male
1,13.61,5.42,1,1,1,0,Female
1,13.1,6.7,0,1,0,0,Female
1,10.99,5.04,0,0,0,0,Female
0,15.04,6.21,1,0,0,1,Male
1,14.93,4.86,0,1,0,0,Female
0,13.24,5.74,1,0,0,1,Male
1,13.95,5.13,0,0,0,1,Female
1,12.65,5.79,0,0,1,1,Female
0,14.19,6.49,0,1,1,0,Male
0,16.13,6.65,0,1,1,1,Male
0,14.25,6.12,1,0,1,0,Male
0,13.29,6.38,0,1,1,1,Male
0,13.72,6.31,1,1,1,0,Male
0,12.86,6.29,1,1,1,0,Male
0,14.97,6.22,1,0,0,1,Female
1,12.84,5.36,0,0,1,0,Female
0,15.12,6.13,1,1,1,0,Male
1,13.86,5.69,1,0,0,0,Female
0,13.59,5.93,1,1,0,0,Male
0,13.67,5.89,0,0,0,1,Female
0,12.4,5.97,1,1,0,1,Female
0,13.13,6.21,1,1,1,1,Male
0,14.16,6.88,1,1,1,0,Male
0,15.13,6.75,1,1,1,1,Male
1,13.52,6.06,1,1,0,1,Female
0,14.15,6.0,1,1,1,1,Male
0,13.64,6.09,0,0,1,0,Female
1,14.8,5.77,1,0,0,1,Male
0,12.41,6.02,1,1,1,0,Female
1,12.68,6.54,1,1,0,1,Female
0,14.47,6.01,0,1,0,1,Male
0,13.43,5.4,0,0,1,0,Female
0,14.19,5.14,0,0,0,0,Female
0,13.36,5.81,1,1,1,0,Male
1,12.66,5.88,1,0,0,1,Female
1,14.49,6.21,1,1,1,1,Male
0,14.14,6.4,1,0,1,0,Male
0,13.87,6.38,1,1,1,0,Male
1,15.82,6.33,1,0,1,0,Male
1,14.82,5.52,1,1,0,1,Female
1,13.93,5.32,0,1,1,0,Female
1,13.95,6.15,0,1,0,0,Female
0,12.16,6.68,1,1,1,0,Male
0,13.53,5.13,1,1,0,1,Female
1,11.97,5.78,0,0,0,0,Female
0,13.63,6.24,1,0,1,1,Male
1,12.53,6.51,0,0,1,1,Male
1,13.42,6.25,0,0,0,1,Female
0,13.14,5.61,1,0,1,1,Male
0,14.49,6.63,0,1,1,1,Male
0,14.77,6.86,0,1,0,1,Male
1,12.94,5.56,0,1,1,1,Male
1,12.75,5.86,0,1,0,0,Female
0,14.76,5.77,1,0,1,1,Male
0,13.14,6.52,1,1,0,0,Male
0,12.92,6.12,1,1,0,0,Male
1,12.82,6.23,0,1,0,1,Male
0,14.35,6.09,1,0,1,1,Male
0,14.31,6.66,0,1,1,0,Male
1,13.32,6.41,1,0,1,1,Male
0,14.01,6.42,0,1,1,1,Male
1,13.04,5.36,0,0,0,1,Female
0,13.03,6.59,0,1,0,0,Male
1,13.0,6.16,0,0,1,0,Female
0,14.46,7.15,0,1,1,0,Male
1,13.89,5.68,0,1,1,1,Male
0,13.29,5.44,1,0,1,0,Male
0,14.65,5.4,1,1,0,0,Male
0,12.02,5.49,0,0,0,0,Female
0,11.79,6.64,1,0,0,1,Male
0,13.35,6.58,1,0,1,0,Male
1,12.48,5.27,1,1,0,1,Female
1,13.9,6.25,0,1,0,1,Female
0,14.68,6.67,1,1,1,1,Male
0,13.33,5.81,1,1,0,0,Female
1,13.1,5.65,1,0,1,1,Female
1,11.32,5.04,0,1,1,0,Female
0,14.72,5.92,1,0,0,1,Male
1,14.54,7.59,1,1,0,1,Male
0,13.68,6.97,1,1,1,1,Male
1,13.96,5.71,0,0,0,1,Female
